TotalCosts RejectionRate 
5.78636e+06 0.870366
3.09944e+06 0.998125
3.10219e+06 0.99905
3.11046e+06 0.999213
3.09737e+06 0.999285
3.11012e+06 0.999346
3.10527e+06 0.999351
3.10651e+06 0.999374
3.09807e+06 0.99939
3.10464e+06 0.999397
3.11671e+06 0.999411
3.09517e+06 0.999372
3.10774e+06 0.999398
3.10938e+06 0.99941
3.10066e+06 0.999408
3.11085e+06 0.999416
3.11798e+06 0.999417
3.1138e+06 0.999422
3.0987e+06 0.999413
3.12685e+06 0.999424
3.10315e+06 0.99942
3.12189e+06 0.999406
3.11192e+06 0.999416
3.09963e+06 0.999413
3.10129e+06 0.99942
3.11126e+06 0.999416
3.12708e+06 0.999413
3.09841e+06 0.999419
3.11423e+06 0.999416
3.10574e+06 0.99942
3.11195e+06 0.999422
3.10232e+06 0.99942
3.10343e+06 0.999414
3.11679e+06 0.999422
3.10966e+06 0.999421
3.12804e+06 0.999425
3.1059e+06 0.999421
3.11134e+06 0.999416
3.1107e+06 0.999416
3.1011e+06 0.999414
3.10365e+06 0.999408
3.10243e+06 0.99942
3.11515e+06 0.999411
3.0973e+06 0.999407
3.10086e+06 0.999408
3.10952e+06 0.99941
3.12027e+06 0.999417
3.10553e+06 0.999415
3.10309e+06 0.999414
3.11728e+06 0.999417
3.11256e+06 0.999422
3.11071e+06 0.999415
3.10774e+06 0.999421
3.1171e+06 0.999423
3.10833e+06 0.999421
3.11753e+06 0.999423
3.11335e+06 0.999422
3.11834e+06 0.999423
3.118e+06 0.999423
3.11045e+06 0.999421
3.11956e+06 0.999423
3.11967e+06 0.999423
3.11101e+06 0.999421
3.10676e+06 0.999421
3.11544e+06 0.999422
3.08887e+06 0.999417
3.11038e+06 0.999421
3.10622e+06 0.999421
3.114e+06 0.999422
3.11168e+06 0.999421
3.10945e+06 0.999421
3.1016e+06 0.99942
3.10918e+06 0.999421
3.11323e+06 0.999422
3.11377e+06 0.999422
3.1012e+06 0.99942
3.10829e+06 0.999421
3.0985e+06 0.999419
3.11249e+06 0.999422
3.10889e+06 0.999421
3.11189e+06 0.999421
3.10682e+06 0.999421
3.12017e+06 0.999423
3.105e+06 0.99942
3.12199e+06 0.999423
3.11191e+06 0.999422
3.09188e+06 0.999418
3.10991e+06 0.999421
3.11695e+06 0.999422
3.11299e+06 0.999422
3.1005e+06 0.999419
3.09794e+06 0.999419
3.10712e+06 0.999421
3.11069e+06 0.999421
3.11197e+06 0.999422
3.12098e+06 0.999423
3.10482e+06 0.99942
3.12687e+06 0.999424
3.11238e+06 0.999422
3.10752e+06 0.999421
